Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      74/74          void std::allocator_traits<std::allocator<Metal> >::construct<Metal, Color&, double&>(std::allocator<Metal>&, Metal*, Color&, double&) [660]
[654]    0.0    0.00    0.00      74         void __gnu_cxx::new_allocator<Metal>::construct<Metal, Color&, double&>(Metal*, Color&, double&) [654]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/286425      operator new(unsigned long, void*) [332]
                0.00    0.00      74/75          Metal::Metal(Color const&, double) [631]
-----------------------------------------------
                0.00    0.00      12/74          void std::vector<std::thread, std::allocator<std::thread> >::_M_realloc_insert<ThreadPool::ThreadPool(unsigned long, bool)::{lambda()#2}>(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >, ThreadPool::ThreadPool(unsigned long, bool)::{lambda()#2}&&) [817]
                0.00    0.00      12/74          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::difference_type __gnu_cxx::operator-<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [809]
                0.00    0.00      50/74          bool __gnu_cxx::operator!=<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >(__gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&, __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > > const&) [708]
[655]    0.0    0.00    0.00      74         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::base() const [655]
-----------------------------------------------
                0.00    0.00      74/74          std::shared_ptr<Metal> std::allocate_shared<Metal, std::allocator<Metal>, Color&, double&>(std::allocator<Metal> const&, Color&, double&) [663]
[656]    0.0    0.00    0.00      74         std::shared_ptr<Metal>::shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [656]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/74          std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [657]
-----------------------------------------------
                0.00    0.00      74/74          std::shared_ptr<Metal>::shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [656]
[657]    0.0    0.00    0.00      74         std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [657]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/74          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Metal, std::allocator<Metal>, Color&, double&>(Metal*&, std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [659]
                0.00    0.00      74/75          std::enable_if<!std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>::__has_esft_base<Metal, void>::value, void>::type std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>::_M_enable_shared_from_this_with<Metal, Metal>(Metal*) [639]
-----------------------------------------------
                0.00    0.00      74/74          std::enable_if<std::__sp_compatible_with<Metal*, Material*>::value, std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>&>::type std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>::operator=<Metal>(std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&&) [227]
[658]    0.0    0.00    0.00      74         std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<Metal, void>(std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&&) [658]
                0.00    0.00      74/519255      std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count() [312]
                0.00    0.00      74/26907       std::__shared_count<(__gnu_cxx::_Lock_policy)2>::_M_swap(std::__shared_count<(__gnu_cxx::_Lock_policy)2>&) [379]
-----------------------------------------------
                0.00    0.00      74/74          std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>::__shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [657]
[659]    0.0    0.00    0.00      74         std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Metal, std::allocator<Metal>, Color&, double&>(Metal*&, std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [659]
                0.00    0.00      74/150         std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> >::allocator<Metal>(std::allocator<Metal> const&) [618]
                0.00    0.00      74/75          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> > > std::__allocate_guarded<std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> > >(std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> >&) [653]
                0.00    0.00      74/75          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> > >::get() [642]
                0.00    0.00      74/225         std::allocator<Metal>::allocator(std::allocator<Metal> const&) [612]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/286425      operator new(unsigned long, void*) [332]
                0.00    0.00      74/74          std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Color&, double&>(std::allocator<Metal>, Color&, double&) [661]
                0.00    0.00      74/300         std::allocator<Metal>::~allocator() [601]
                0.00    0.00      74/75          std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> > >::operator=(decltype(nullptr)) [643]
                0.00    0.00      74/225         std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [613]
                0.00    0.00      74/150         std::__allocated_ptr<std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> > >::~__allocated_ptr() [622]
                0.00    0.00      74/150         std::allocator<std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2> >::~allocator() [619]
-----------------------------------------------
                0.00    0.00      74/74          std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Color&, double&>(std::allocator<Metal>, Color&, double&) [661]
[660]    0.0    0.00    0.00      74         void std::allocator_traits<std::allocator<Metal> >::construct<Metal, Color&, double&>(std::allocator<Metal>&, Metal*, Color&, double&) [660]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/74          void __gnu_cxx::new_allocator<Metal>::construct<Metal, Color&, double&>(Metal*, Color&, double&) [654]
-----------------------------------------------
                0.00    0.00      74/74          std::__shared_count<(__gnu_cxx::_Lock_policy)2>::__shared_count<Metal, std::allocator<Metal>, Color&, double&>(Metal*&, std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [659]
[661]    0.0    0.00    0.00      74         std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_Sp_counted_ptr_inplace<Color&, double&>(std::allocator<Metal>, Color&, double&) [661]
                0.00    0.00      74/1481        std::_Sp_counted_base<(__gnu_cxx::_Lock_policy)2>::_Sp_counted_base() [441]
                0.00    0.00      74/225         std::allocator<Metal>::allocator(std::allocator<Metal> const&) [612]
                0.00    0.00      74/300         std::allocator<Metal>::~allocator() [601]
                0.00    0.00      74/75          std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_Impl::_Impl(std::allocator<Metal>) [649]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/225         std::_Sp_counted_ptr_inplace<Metal, std::allocator<Metal>, (__gnu_cxx::_Lock_policy)2>::_M_ptr() [613]
                0.00    0.00      74/74          void std::allocator_traits<std::allocator<Metal> >::construct<Metal, Color&, double&>(std::allocator<Metal>&, Metal*, Color&, double&) [660]
-----------------------------------------------
                0.00    0.00      74/74          main [16]
[662]    0.0    0.00    0.00      74         std::shared_ptr<Metal> std::make_shared<Metal, Color&, double&>(Color&, double&) [662]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/75          std::allocator<Metal>::allocator() [638]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/74          std::shared_ptr<Metal> std::allocate_shared<Metal, std::allocator<Metal>, Color&, double&>(std::allocator<Metal> const&, Color&, double&) [663]
                0.00    0.00      74/300         std::allocator<Metal>::~allocator() [601]
-----------------------------------------------
                0.00    0.00      74/74          std::shared_ptr<Metal> std::make_shared<Metal, Color&, double&>(Color&, double&) [662]
[663]    0.0    0.00    0.00      74         std::shared_ptr<Metal> std::allocate_shared<Metal, std::allocator<Metal>, Color&, double&>(std::allocator<Metal> const&, Color&, double&) [663]
                0.00    0.00      74/592         double& std::forward<double&>(std::remove_reference<double&>::type&) [496]
                0.00    0.00      74/3704        Color& std::forward<Color&>(std::remove_reference<Color&>::type&) [423]
                0.00    0.00      74/74          std::shared_ptr<Metal>::shared_ptr<std::allocator<Metal>, Color&, double&>(std::_Sp_alloc_shared_tag<std::allocator<Metal> >, Color&, double&) [656]
-----------------------------------------------
                0.00    0.00      74/74          std::enable_if<std::is_assignable<std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>&, std::shared_ptr<Metal> >::value, std::shared_ptr<Material>&>::type std::shared_ptr<Material>::operator=<Metal>(std::shared_ptr<Metal>&&) [226]
[664]    0.0    0.00    0.00      74         std::remove_reference<std::shared_ptr<Metal>&>::type&& std::move<std::shared_ptr<Metal>&>(std::shared_ptr<Metal>&) [664]
-----------------------------------------------
                0.00    0.00      74/74          std::enable_if<std::__sp_compatible_with<Metal*, Material*>::value, std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>&>::type std::__shared_ptr<Material, (__gnu_cxx::_Lock_policy)2>::operator=<Metal>(std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&&) [227]
[665]    0.0    0.00    0.00      74         std::remove_reference<std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&>::type&& std::move<std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&>(std::__shared_ptr<Metal, (__gnu_cxx::_Lock_policy)2>&) [665]
-----------------------------------------------
                0.00    0.00      66/66          std::shared_ptr<hittable>* std::__relocate_a<std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> > >(std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::shared_ptr<hittable>*, std::allocator<std::shared_ptr<hittable> >&) [121]
[666]    0.0    0.00    0.00      66         std::shared_ptr<hittable>* std::__niter_base<std::shared_ptr<hittable>*>(std::shared_ptr<hittable>*) [666]
-----------------------------------------------
                0.00    0.00       7/62          std::vector<std::thread, std::allocator<std::thread> >::begin() [804]
                0.00    0.00      24/62          __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::operator-(long) const [711]
                0.00    0.00      31/62          std::vector<std::thread, std::allocator<std::thread> >::end() [702]
[667]    0.0    0.00    0.00      62         __gnu_cxx::__normal_iterator<std::thread*, std::vector<std::thread, std::allocator<std::thread> > >::__normal_iterator(std::thread* const&) [667]
-----------------------------------------------
                0.00    0.00      62/62          void std::__adjust_heap<__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, long, std::shared_ptr<hittable>, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)> >(__gnu_cxx::__normal_iterator<std::shared_ptr<hittable>*, std::vector<std::shared_ptr<hittable>, std::allocator<std::shared_ptr<hittable> > > >, long, long, std::shared_ptr<hittable>, __gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>) [158]
[668]    0.0    0.00    0.00      62         __gnu_cxx::__ops::_Iter_comp_val<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<bool (*)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>&&) [668]
                0.00    0.00      62/4048        std::remove_reference<bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>::type&& std::move<bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)>(bool (*&)(std::shared_ptr<hittable>, std::shared_ptr<hittable>)) [413]
-----------------------------------------------
                0.00    0.00      31/62          void std::allocator_traits<std::allocator<std::thread> >::construct<std::thread, std::thread>(std::allocator<std::thread>&, std::thread*, std::thread&&) [699]
                0.00    0.00      31/62          void __gnu_cxx::new_allocator<std::thread>::construct<std::thread, std::thread>(std::thread*, std::thread&&) [697]
